,datetime,LOWER_TWIN_LAKE_NR_BRIDGEPORT__CA.
1666,2015-08-25,8340.275925925926
1667,2015-08-26,8330.622222222222
1668,2015-08-27,8320.968518518519
1669,2015-08-28,8311.314814814816
1670,2015-08-29,8301.66111111111
1671,2015-08-30,8292.007407407407
1672,2015-08-31,8282.353703703702
1673,2015-09-01,8272.7
1674,2015-09-02,8275.373333333333
1675,2015-09-03,8278.046666666667
1676,2015-09-04,8280.72
1677,2015-09-05,8283.393333333333
1678,2015-09-06,8286.066666666668
1679,2015-09-07,8288.74
1680,2015-09-08,8291.413333333332
1681,2015-09-09,8294.086666666666
1682,2015-09-10,8296.76
1683,2015-09-11,8299.433333333332
1684,2015-09-12,8302.106666666667
1685,2015-09-13,8304.779999999999
1686,2015-09-14,8307.453333333333
1687,2015-09-15,8310.126666666667
1688,2015-09-16,8312.8
1689,2015-09-17,8315.473333333333
1690,2015-09-18,8318.146666666667
1691,2015-09-19,8320.82
1692,2015-09-20,8323.493333333332
1693,2015-09-21,8326.166666666666
1694,2015-09-22,8328.84
1695,2015-09-23,8331.513333333332
1696,2015-09-24,8334.186666666666
1697,2015-09-25,8336.86
1698,2015-09-26,8339.533333333333
1699,2015-09-27,8342.206666666667
1700,2015-09-28,8344.88
1701,2015-09-29,8347.553333333333
1702,2015-09-30,8350.226666666667
1703,2015-10-01,8352.9
1704,2015-10-02,8356.133548387097
1705,2015-10-03,8359.367096774193
1706,2015-10-04,8362.60064516129
1707,2015-10-05,8365.834193548388
1708,2015-10-06,8369.067741935483
1709,2015-10-07,8372.30129032258
1710,2015-10-08,8375.534838709676
1711,2015-10-09,8378.768387096774
1712,2015-10-10,8382.00193548387
1713,2015-10-11,8385.235483870967
1714,2015-10-12,8388.469032258065
1715,2015-10-13,8391.70258064516
1716,2015-10-14,8394.936129032258
1717,2015-10-15,8398.169677419355
1718,2015-10-16,8401.40322580645
1719,2015-10-17,8404.636774193548
1720,2015-10-18,8407.870322580646
1721,2015-10-19,8411.103870967741
1722,2015-10-20,8414.337419354839
1723,2015-10-21,8417.570967741936
1724,2015-10-22,8420.804516129032
1725,2015-10-23,8424.03806451613
1726,2015-10-24,8427.271612903227
1727,2015-10-25,8430.505161290323
1728,2015-10-26,8433.73870967742
1729,2015-10-27,8436.972258064516
1730,2015-10-28,8440.205806451613
1731,2015-10-29,8443.43935483871
1732,2015-10-30,8446.672903225806
1733,2015-10-31,8449.906451612904
1734,2015-11-01,8453.14
1735,2015-11-02,8479.873666666666
1736,2015-11-03,8506.607333333333
1737,2015-11-04,8533.341
1738,2015-11-05,8560.074666666667
1739,2015-11-06,8586.808333333334
1740,2015-11-07,8613.542000000001
1741,2015-11-08,8640.275666666666
1742,2015-11-09,8667.009333333333
1743,2015-11-10,8693.743
1744,2015-11-11,8720.476666666667
1745,2015-11-12,8747.210333333334
1746,2015-11-13,8773.944
1747,2015-11-14,8800.677666666666
1748,2015-11-15,8827.411333333333
1749,2015-11-16,8854.145
1750,2015-11-17,8880.878666666666
1751,2015-11-18,8907.612333333333
1752,2015-11-19,8934.346
1753,2015-11-20,8961.079666666667
1754,2015-11-21,8987.813333333334
1755,2015-11-22,9014.546999999999
1756,2015-11-23,9041.280666666666
1757,2015-11-24,9068.014333333333
1758,2015-11-25,9094.748
1759,2015-11-26,9121.481666666667
1760,2015-11-27,9148.215333333334
1761,2015-11-28,9174.949
1762,2015-11-29,9201.682666666666
1763,2015-11-30,9228.416333333333
1764,2015-12-01,9255.15
1765,2015-12-02,9279.878666666666
1766,2015-12-03,9304.607333333333
1767,2015-12-04,9329.336
1768,2015-12-05,9354.064666666667
1769,2015-12-06,9378.793333333333
1770,2015-12-07,9403.522
1771,2015-12-08,9428.250666666667
1772,2015-12-09,9452.979333333333
1773,2015-12-10,9477.707999999999
1774,2015-12-11,9502.436666666666
1775,2015-12-12,9527.165333333332
1776,2015-12-13,9551.894
1777,2015-12-14,9576.622666666666
1778,2015-12-15,9601.351333333334
1779,2015-12-16,9626.08
1780,2015-12-17,9650.808666666666
1781,2015-12-18,9675.537333333334
1782,2015-12-19,9700.266
1783,2015-12-20,9724.994666666667
1784,2015-12-21,9749.723333333333
1785,2015-12-22,9774.452000000001
1786,2015-12-23,9799.180666666667
1787,2015-12-24,9823.909333333333
1788,2015-12-25,9848.637999999999
1789,2015-12-26,9873.366666666667
1790,2015-12-27,9898.095333333333
1791,2015-12-28,9922.824
1792,2015-12-29,9947.552666666666
1793,2015-12-30,9972.281333333334
1794,2015-12-31,9997.01
1795,2016-01-01,10022.6990625
1796,2016-01-02,10048.388125000001
1797,2016-01-03,10074.0771875
1798,2016-01-04,10099.76625
1799,2016-01-05,10125.4553125
1800,2016-01-06,10151.144375
1801,2016-01-07,10176.833437500001
1802,2016-01-08,10202.5225
1803,2016-01-09,10228.2115625
1804,2016-01-10,10253.900625
1805,2016-01-11,10279.5896875
1806,2016-01-12,10305.278750000001
1807,2016-01-13,10330.9678125
1808,2016-01-14,10356.656875
1809,2016-01-15,10382.3459375
1810,2016-01-16,10408.035
1811,2016-01-17,10433.724062500001
1812,2016-01-18,10459.413125
1813,2016-01-19,10485.1021875
1814,2016-01-20,10510.79125
1815,2016-01-21,10536.4803125
1816,2016-01-22,10562.169375000001
1817,2016-01-23,10587.8584375
1818,2016-01-24,10613.5475
1819,2016-01-25,10639.2365625
1820,2016-01-26,10664.925625
1821,2016-01-27,10690.614687500001
1822,2016-01-28,10716.30375
1823,2016-01-29,10741.9928125
1824,2016-01-30,10767.681875
1825,2016-01-31,10793.3709375
1826,2016-02-01,10819.060000000001
1827,2016-02-02,10837.437333333333
1828,2016-02-03,10855.814666666667
1829,2016-02-04,10874.192
1830,2016-02-05,10892.569333333335
1831,2016-02-06,10910.946666666667
1832,2016-02-07,10929.324
1833,2016-02-08,10947.701333333334
1834,2016-02-09,10966.078666666666
1835,2016-02-10,10984.456
1836,2016-02-11,11002.833333333334
1837,2016-02-12,11021.210666666666
1838,2016-02-13,11039.588
1839,2016-02-14,11057.965333333334
1840,2016-02-15,11076.342666666667
1841,2016-02-16,11094.720000000001
1842,2016-02-17,11113.097333333333
1843,2016-02-18,11131.474666666667
1844,2016-02-19,11149.851999999999
1845,2016-02-20,11168.229333333335
1846,2016-02-21,11186.606666666667
1847,2016-02-22,11204.984
1848,2016-02-23,11223.361333333334
1849,2016-02-24,11241.738666666666
1850,2016-02-25,11260.116
1851,2016-02-26,11278.493333333334
1852,2016-02-27,11296.870666666666
1853,2016-02-28,11315.248
1854,2016-02-29,11333.625333333333
1855,2016-03-01,11352.002666666667
1856,2016-03-02,11370.380000000001
1857,2016-03-03,11374.055666666667
1858,2016-03-04,11377.731333333333
1859,2016-03-05,11381.407
1860,2016-03-06,11385.082666666667
1861,2016-03-07,11388.758333333333
1862,2016-03-08,11392.434000000001
1863,2016-03-09,11396.109666666667
1864,2016-03-10,11399.785333333333
1865,2016-03-11,11403.461
1866,2016-03-12,11407.136666666667
1867,2016-03-13,11410.812333333333
1868,2016-03-14,11414.488000000001
1869,2016-03-15,11418.163666666667
1870,2016-03-16,11421.839333333333
1871,2016-03-17,11425.515
1872,2016-03-18,11429.190666666665
1873,2016-03-19,11432.866333333332
1874,2016-03-20,11436.542
1875,2016-03-21,11440.217666666667
1876,2016-03-22,11443.893333333333
1877,2016-03-23,11447.569
1878,2016-03-24,11451.244666666666
1879,2016-03-25,11454.920333333332
1880,2016-03-26,11458.596
1881,2016-03-27,11462.271666666667
1882,2016-03-28,11465.947333333334
1883,2016-03-29,11469.623
1884,2016-03-30,11473.298666666666
1885,2016-03-31,11476.974333333332
1886,2016-04-01,11480.65
1887,2016-04-02,11486.469677419354
1888,2016-04-03,11492.289354838711
1889,2016-04-04,11498.109032258064
1890,2016-04-05,11503.928709677419
1891,2016-04-06,11509.748387096774
1892,2016-04-07,11515.56806451613
1893,2016-04-08,11521.387741935483
1894,2016-04-09,11527.207419354838
1895,2016-04-10,11533.027096774193
1896,2016-04-11,11538.84677419355
1897,2016-04-12,11544.666451612902
1898,2016-04-13,11550.486129032259
1899,2016-04-14,11556.305806451612
1900,2016-04-15,11562.125483870968
1901,2016-04-16,11567.945161290321
1902,2016-04-17,11573.764838709678
1903,2016-04-18,11579.584516129033
1904,2016-04-19,11585.404193548387
1905,2016-04-20,11591.223870967742
1906,2016-04-21,11597.043548387097
1907,2016-04-22,11602.863225806452
1908,2016-04-23,11608.682903225807
1909,2016-04-24,11614.502580645163
1910,2016-04-25,11620.322258064516
1911,2016-04-26,11626.14193548387
1912,2016-04-27,11631.961612903226
1913,2016-04-28,11637.781290322582
1914,2016-04-29,11643.600967741935
1915,2016-04-30,11649.42064516129
1916,2016-05-01,11655.240322580645
1917,2016-05-02,11661.060000000001
1918,2016-05-03,11672.420333333333
1919,2016-05-04,11683.780666666667
1920,2016-05-05,11695.141
1921,2016-05-06,11706.501333333334
1922,2016-05-07,11717.861666666668
1923,2016-05-08,11729.222000000002
1924,2016-05-09,11740.582333333334
1925,2016-05-10,11751.942666666666
1926,2016-05-11,11763.303
1927,2016-05-12,11774.663333333334
1928,2016-05-13,11786.023666666668
1929,2016-05-14,11797.384
1930,2016-05-15,11808.744333333332
1931,2016-05-16,11820.104666666666
1932,2016-05-17,11831.465
1933,2016-05-18,11842.825333333334
1934,2016-05-19,11854.185666666668
1935,2016-05-20,11865.546
1936,2016-05-21,11876.906333333332
1937,2016-05-22,11888.266666666666
1938,2016-05-23,11899.627
1939,2016-05-24,11910.987333333334
1940,2016-05-25,11922.347666666667
1941,2016-05-26,11933.707999999999
1942,2016-05-27,11945.068333333333
1943,2016-05-28,11956.428666666667
1944,2016-05-29,11967.789
1945,2016-05-30,11979.149333333333
1946,2016-05-31,11990.509666666667
1947,2016-06-01,12001.869999999999
1948,2016-06-02,12051.9825
1949,2016-06-03,12102.095000000001
1950,2016-06-04,12152.2075
1951,2016-06-05,12202.32
1952,2016-06-06,12252.432499999999
1953,2016-06-07,12302.545
1954,2016-06-08,12352.657500000001
1955,2016-06-09,12402.77
1956,2016-06-10,12392.291818181819
1957,2016-06-11,12381.813636363637
1958,2016-06-12,12371.335454545455
1959,2016-06-13,12360.857272727273
1960,2016-06-14,12350.379090909091
1961,2016-06-15,12339.90090909091
1962,2016-06-16,12329.422727272728
1963,2016-06-17,12318.944545454546
1964,2016-06-18,12308.466363636364
1965,2016-06-19,12297.988181818182
1966,2016-06-20,12287.51
1967,2016-06-21,12277.031818181818
1968,2016-06-22,12266.553636363637
1969,2016-06-23,12256.075454545455
1970,2016-06-24,12245.597272727273
1971,2016-06-25,12235.119090909091
1972,2016-06-26,12224.64090909091
1973,2016-06-27,12214.162727272727
1974,2016-06-28,12203.684545454546
1975,2016-06-29,12193.206363636364
1976,2016-06-30,12182.728181818182
1977,2016-07-01,12172.25
1978,2016-07-02,12154.79064516129
1979,2016-07-03,12137.331290322581
1980,2016-07-04,12119.871935483872
1981,2016-07-05,12102.412580645161
1982,2016-07-06,12084.953225806452
1983,2016-07-07,12067.493870967743
1984,2016-07-08,12050.034516129032
1985,2016-07-09,12032.575161290322
1986,2016-07-10,12015.115806451613
1987,2016-07-11,11997.656451612904
1988,2016-07-12,11980.197096774195
1989,2016-07-13,11962.737741935485
1990,2016-07-14,11945.278387096776
1991,2016-07-15,11927.819032258065
1992,2016-07-16,11910.359677419356
1993,2016-07-17,11892.900322580645
1994,2016-07-18,11875.440967741935
1995,2016-07-19,11857.981612903226
1996,2016-07-20,11840.522258064517
1997,2016-07-21,11823.062903225808
1998,2016-07-22,11805.603548387096
1999,2016-07-23,11788.144193548387
2000,2016-07-24,11770.684838709676
2001,2016-07-25,11753.225483870967
2002,2016-07-26,11735.766129032258
2003,2016-07-27,11718.306774193548
2004,2016-07-28,11700.847419354839
2005,2016-07-29,11683.38806451613
2006,2016-07-30,11665.92870967742
2007,2016-07-31,11648.469354838711
2008,2016-08-01,11631.01
2009,2016-08-02,11578.548333333334
2010,2016-08-03,11526.086666666666
2011,2016-08-04,11473.625
2012,2016-08-05,11421.163333333334
2013,2016-08-06,11368.701666666668
2014,2016-08-07,11316.24
2015,2016-08-08,11263.778333333334
2016,2016-08-09,11211.316666666668
2017,2016-08-10,11158.855
2018,2016-08-11,11106.393333333333
2019,2016-08-12,11053.931666666667
2020,2016-08-13,11001.470000000001
2021,2016-08-14,10949.008333333333
2022,2016-08-15,10896.546666666665
2023,2016-08-16,10844.085
2024,2016-08-17,10791.623333333333
2025,2016-08-18,10739.161666666667
2026,2016-08-19,10686.7
2027,2016-08-20,10634.238333333333
2028,2016-08-21,10581.776666666667
2029,2016-08-22,10529.314999999999
2030,2016-08-23,10476.853333333333
2031,2016-08-24,10424.391666666666
2032,2016-08-25,10371.93
2033,2016-08-26,10319.468333333332
2034,2016-08-27,10267.006666666666
2035,2016-08-28,10214.545
2036,2016-08-29,10162.083333333334
2037,2016-08-30,10109.621666666666
2038,2016-08-31,10057.16
2039,2016-09-01,10044.795333333333
2040,2016-09-02,10032.430666666667
2041,2016-09-03,10020.065999999999
2042,2016-09-04,10007.701333333333
2043,2016-09-05,9995.336666666666
2044,2016-09-06,9982.972
2045,2016-09-07,9970.607333333333
2046,2016-09-08,9958.242666666667
2047,2016-09-09,9945.878
2048,2016-09-10,9933.513333333332
2049,2016-09-11,9921.148666666666
2050,2016-09-12,9908.784
2051,2016-09-13,9896.419333333333
2052,2016-09-14,9884.054666666667
2053,2016-09-15,9871.69
2054,2016-09-16,9859.325333333334
2055,2016-09-17,9846.960666666668
2056,2016-09-18,9834.596000000001
2057,2016-09-19,9822.231333333333
2058,2016-09-20,9809.866666666667
2059,2016-09-21,9797.502
2060,2016-09-22,9785.137333333334
2061,2016-09-23,9772.772666666668
2062,2016-09-24,9760.408
2063,2016-09-25,9748.043333333333
2064,2016-09-26,9735.678666666667
2065,2016-09-27,9723.314
2066,2016-09-28,9710.949333333334
2067,2016-09-29,9698.584666666668
2068,2016-09-30,9686.220000000001
2069,2016-10-01,9740.040312500001
2070,2016-10-02,9793.860625000001
2071,2016-10-03,9847.680937500001
2072,2016-10-04,9901.501250000001
2073,2016-10-05,9955.321562500001
2074,2016-10-06,10009.141875000001
2075,2016-10-07,10062.962187500001
2076,2016-10-08,10116.782500000001
2077,2016-10-09,10170.602812500001
2078,2016-10-10,10224.423125000001
2079,2016-10-11,10278.243437500001
2080,2016-10-12,10332.063750000001
2081,2016-10-13,10385.884062500001
2082,2016-10-14,10439.704375000001
2083,2016-10-15,10493.524687500001
2084,2016-10-16,10547.345000000001
2085,2016-10-17,10601.165312500001
2086,2016-10-18,10654.985625000001
2087,2016-10-19,10708.805937500001
2088,2016-10-20,10762.626250000001
2089,2016-10-21,10816.446562500001
2090,2016-10-22,10870.266875000001
2091,2016-10-23,10924.087187500001
2092,2016-10-24,10977.907500000001
2093,2016-10-25,11031.727812500001
2094,2016-10-26,11085.548125000001
2095,2016-10-27,11139.368437500001
2096,2016-10-28,11193.188750000001
2097,2016-10-29,11247.009062500001
2098,2016-10-30,11300.829375000001
2099,2016-10-31,11354.649687500001
2100,2016-11-01,11408.470000000001
2101,2016-11-02,11409.982033898305
2102,2016-11-03,11411.494067796611
2103,2016-11-04,11413.006101694915
2104,2016-11-05,11414.518135593222
2105,2016-11-06,11416.030169491525
2106,2016-11-07,11417.542203389832
2107,2016-11-08,11419.054237288135
2108,2016-11-09,11420.56627118644
2109,2016-11-10,11422.078305084746
2110,2016-11-11,11423.590338983051
2111,2016-11-12,11425.102372881356
2112,2016-11-13,11426.614406779661
2113,2016-11-14,11428.126440677966
2114,2016-11-15,11429.638474576272
2115,2016-11-16,11431.150508474577
2116,2016-11-17,11432.66254237288
2117,2016-11-18,11434.174576271187
2118,2016-11-19,11435.686610169492
2119,2016-11-20,11437.198644067797
2120,2016-11-21,11438.7106779661
2121,2016-11-22,11440.222711864408
2122,2016-11-23,11441.734745762711
2123,2016-11-24,11443.246779661018
2124,2016-11-25,11444.758813559321
2125,2016-11-26,11446.270847457628
2126,2016-11-27,11447.782881355932
2127,2016-11-28,11449.294915254237
2128,2016-11-29,11450.806949152542
2129,2016-11-30,11452.318983050849
2130,2016-12-01,11453.831016949152
2131,2016-12-02,11455.343050847458
2132,2016-12-03,11456.855084745763
2133,2016-12-04,11458.367118644068
2134,2016-12-05,11459.879152542373
2135,2016-12-06,11461.391186440678
2136,2016-12-07,11462.903220338983
2137,2016-12-08,11464.415254237289
2138,2016-12-09,11465.927288135594
2139,2016-12-10,11467.439322033899
2140,2016-12-11,11468.951355932204
2141,2016-12-12,11470.463389830507
2142,2016-12-13,11471.975423728814
2143,2016-12-14,11473.48745762712
2144,2016-12-15,11474.999491525425
2145,2016-12-16,11476.511525423728
2146,2016-12-17,11478.023559322035
2147,2016-12-18,11479.535593220338
2148,2016-12-19,11481.047627118645
2149,2016-12-20,11482.559661016949
2150,2016-12-21,11484.071694915256
2151,2016-12-22,11485.583728813559
2152,2016-12-23,11487.095762711864
2153,2016-12-24,11488.60779661017
2154,2016-12-25,11490.119830508476
2155,2016-12-26,11491.63186440678
2156,2016-12-27,11493.143898305085
2157,2016-12-28,11494.65593220339
2158,2016-12-29,11496.167966101695
2159,2016-12-30,11497.68
2160,2016-12-31,11497.909142857145
2161,2017-01-01,11498.138285714285
2162,2017-01-02,11498.36742857143
2163,2017-01-03,11498.596571428572
2164,2017-01-04,11498.825714285715
2165,2017-01-05,11499.054857142857
2166,2017-01-06,11499.284
2167,2017-01-07,11499.513142857144
2168,2017-01-08,11499.742285714285
2169,2017-01-09,11499.971428571429
2170,2017-01-10,11500.200571428571
2171,2017-01-11,11500.429714285714
2172,2017-01-12,11500.658857142858
2173,2017-01-13,11500.887999999999
2174,2017-01-14,11501.117142857143
2175,2017-01-15,11501.346285714286
2176,2017-01-16,11501.575428571428
2177,2017-01-17,11501.804571428573
2178,2017-01-18,11502.033714285713
2179,2017-01-19,11502.262857142858
2180,2017-01-20,11502.492
2181,2017-01-21,11502.721142857143
2182,2017-01-22,11502.950285714285
2183,2017-01-23,11503.179428571428
2184,2017-01-24,11503.408571428572
2185,2017-01-25,11503.637714285715
2186,2017-01-26,11503.866857142857
2187,2017-01-27,11504.096
2188,2017-01-28,11504.325142857142
2189,2017-01-29,11504.554285714286
2190,2017-01-30,11504.783428571427
2191,2017-01-31,11505.012571428571
2192,2017-02-01,11505.241714285716
2193,2017-02-02,11505.470857142856
2194,2017-02-03,11505.7
2195,2017-02-04,11508.283076923077
2196,2017-02-05,11510.866153846153
2197,2017-02-06,11513.44923076923
2198,2017-02-07,11516.032307692309
2199,2017-02-08,11518.615384615383
2200,2017-02-09,11521.19846153846
2201,2017-02-10,11523.781538461539
2202,2017-02-11,11526.364615384617
2203,2017-02-12,11528.94769230769
2204,2017-02-13,11531.530769230769
2205,2017-02-14,11534.113846153847
2206,2017-02-15,11536.696923076923
2207,2017-02-16,11539.279999999999
2208,2017-02-17,11541.863076923077
2209,2017-02-18,11544.446153846153
2210,2017-02-19,11547.02923076923
2211,2017-02-20,11549.612307692307
2212,2017-02-21,11552.195384615385
2213,2017-02-22,11554.77846153846
2214,2017-02-23,11557.361538461539
2215,2017-02-24,11559.944615384615
2216,2017-02-25,11562.527692307693
2217,2017-02-26,11565.110769230769
2218,2017-02-27,11567.693846153847
2219,2017-02-28,11570.276923076923
2220,2017-03-01,11572.86
2221,2017-03-02,11576.401666666667
2222,2017-03-03,11579.943333333333
2223,2017-03-04,11583.485
2224,2017-03-05,11587.026666666667
2225,2017-03-06,11590.568333333333
2226,2017-03-07,11594.11
2227,2017-03-08,11597.651666666667
2228,2017-03-09,11601.193333333333
2229,2017-03-10,11604.735
2230,2017-03-11,11608.276666666665
2231,2017-03-12,11611.818333333333
2232,2017-03-13,11615.36
2233,2017-03-14,11618.901666666667
2234,2017-03-15,11622.443333333333
2235,2017-03-16,11625.985
2236,2017-03-17,11629.526666666667
2237,2017-03-18,11633.068333333333
2238,2017-03-19,11636.61
2239,2017-03-20,11640.151666666667
2240,2017-03-21,11643.693333333333
2241,2017-03-22,11647.235
2242,2017-03-23,11650.776666666667
2243,2017-03-24,11654.318333333333
2244,2017-03-25,11657.86
2245,2017-03-26,11661.401666666665
2246,2017-03-27,11664.943333333333
2247,2017-03-28,11668.485
2248,2017-03-29,11672.026666666667
2249,2017-03-30,11675.568333333333
2250,2017-03-31,11679.11
2251,2017-04-01,11649.425806451613
2252,2017-04-02,11619.741612903224
2253,2017-04-03,11590.057419354838
2254,2017-04-04,11560.373225806452
2255,2017-04-05,11530.689032258064
2256,2017-04-06,11501.004838709676
2257,2017-04-07,11471.32064516129
2258,2017-04-08,11441.636451612903
2259,2017-04-09,11411.952258064517
2260,2017-04-10,11382.268064516129
2261,2017-04-11,11352.583870967741
2262,2017-04-12,11322.899677419355
2263,2017-04-13,11293.215483870968
2264,2017-04-14,11263.53129032258
2265,2017-04-15,11233.847096774192
2266,2017-04-16,11204.162903225806
2267,2017-04-17,11174.47870967742
2268,2017-04-18,11144.794516129032
2269,2017-04-19,11115.110322580646
2270,2017-04-20,11085.426129032257
2271,2017-04-21,11055.741935483871
2272,2017-04-22,11026.057741935483
2273,2017-04-23,10996.373548387097
2274,2017-04-24,10966.689354838709
2275,2017-04-25,10937.005161290323
2276,2017-04-26,10907.320967741936
2277,2017-04-27,10877.636774193548
2278,2017-04-28,10847.95258064516
2279,2017-04-29,10818.268387096774
2280,2017-04-30,10788.584193548386
2281,2017-05-01,10758.9
2282,2017-05-02,10798.478064516128
2283,2017-05-03,10838.056129032258
2284,2017-05-04,10877.634193548387
2285,2017-05-05,10917.212258064515
2286,2017-05-06,10956.790322580644
2287,2017-05-07,10996.368387096774
2288,2017-05-08,11035.946451612903
2289,2017-05-09,11075.524516129033
2290,2017-05-10,11115.102580645162
2291,2017-05-11,11154.68064516129
2292,2017-05-12,11194.258709677419
2293,2017-05-13,11233.836774193547
2294,2017-05-14,11273.414838709676
2295,2017-05-15,11312.992903225806
2296,2017-05-16,11352.570967741935
2297,2017-05-17,11392.149032258065
2298,2017-05-18,11431.727096774193
2299,2017-05-19,11471.305161290322
2300,2017-05-20,11510.88322580645
2301,2017-05-21,11550.46129032258
2302,2017-05-22,11590.03935483871
2303,2017-05-23,11629.61741935484
2304,2017-05-24,11669.195483870968
2305,2017-05-25,11708.773548387097
2306,2017-05-26,11748.351612903225
2307,2017-05-27,11787.929677419354
2308,2017-05-28,11827.507741935484
2309,2017-05-29,11867.085806451614
2310,2017-05-30,11906.663870967743
2311,2017-05-31,11946.241935483871
2312,2017-06-01,11985.82
2313,2017-06-02,11994.564137931035
2314,2017-06-03,12003.30827586207
2315,2017-06-04,12012.052413793102
2316,2017-06-05,12020.796551724137
2317,2017-06-06,12029.540689655172
2318,2017-06-07,12038.284827586205
2319,2017-06-08,12047.028965517242
2320,2017-06-09,12055.773103448275
2321,2017-06-10,12064.517241379312
2322,2017-06-11,12073.261379310345
2323,2017-06-12,12082.00551724138
2324,2017-06-13,12090.749655172414
2325,2017-06-14,12099.493793103447
2326,2017-06-15,12108.237931034482
2327,2017-06-16,12116.982068965517
2328,2017-06-17,12125.72620689655
2329,2017-06-18,12134.470344827587
2330,2017-06-19,12143.21448275862
2331,2017-06-20,12151.958620689655
2332,2017-06-21,12160.70275862069
2333,2017-06-22,12169.446896551723
2334,2017-06-23,12178.19103448276
2335,2017-06-24,12186.935172413792
2336,2017-06-25,12195.679310344827
2337,2017-06-26,12204.423448275862
2338,2017-06-27,12213.167586206895
2339,2017-06-28,12221.911724137932
2340,2017-06-29,12230.655862068965
2341,2017-06-30,12239.4
2342,2017-07-01,12212.3996875
2343,2017-07-02,12185.399375
2344,2017-07-03,12158.3990625
2345,2017-07-04,12131.39875
2346,2017-07-05,12104.3984375
2347,2017-07-06,12077.398125
2348,2017-07-07,12050.3978125
2349,2017-07-08,12023.3975
2350,2017-07-09,11996.397187499999
2351,2017-07-10,11969.396874999999
2352,2017-07-11,11942.3965625
2353,2017-07-12,11915.39625
2354,2017-07-13,11888.3959375
2355,2017-07-14,11861.395625000001
2356,2017-07-15,11834.3953125
2357,2017-07-16,11807.395
2358,2017-07-17,11780.3946875
2359,2017-07-18,11753.394375
2360,2017-07-19,11726.3940625
2361,2017-07-20,11699.39375
2362,2017-07-21,11672.393437499999
2363,2017-07-22,11645.393125
2364,2017-07-23,11618.3928125
2365,2017-07-24,11591.3925
2366,2017-07-25,11564.392187500001
2367,2017-07-26,11537.391875000001
2368,2017-07-27,11510.3915625
2369,2017-07-28,11483.39125
2370,2017-07-29,11456.3909375
2371,2017-07-30,11429.390625
2372,2017-07-31,11402.3903125
2373,2017-08-01,11375.39
2374,2017-08-02,11330.667096774194
2375,2017-08-03,11285.944193548388
2376,2017-08-04,11241.22129032258
2377,2017-08-05,11196.498387096774
2378,2017-08-06,11151.775483870968
2379,2017-08-07,11107.052580645162
2380,2017-08-08,11062.329677419355
2381,2017-08-09,11017.606774193548
2382,2017-08-10,10972.883870967742
2383,2017-08-11,10928.160967741936
2384,2017-08-12,10883.438064516129
2385,2017-08-13,10838.715161290322
2386,2017-08-14,10793.992258064516
2387,2017-08-15,10749.26935483871
2388,2017-08-16,10704.546451612903
2389,2017-08-17,10659.823548387096
2390,2017-08-18,10615.10064516129
2391,2017-08-19,10570.377741935485
2392,2017-08-20,10525.654838709677
2393,2017-08-21,10480.93193548387
2394,2017-08-22,10436.209032258064
2395,2017-08-23,10391.486129032257
2396,2017-08-24,10346.763225806451
2397,2017-08-25,10302.040322580646
2398,2017-08-26,10257.317419354838
2399,2017-08-27,10212.594516129033
2400,2017-08-28,10167.871612903225
2401,2017-08-29,10123.148709677418
2402,2017-08-30,10078.425806451613
2403,2017-08-31,10033.702903225807
2404,2017-09-01,9988.98
2405,2017-09-02,9954.68
2406,2017-09-03,9920.38
2407,2017-09-04,9886.08
2408,2017-09-05,9851.78
2409,2017-09-06,9817.48
2410,2017-09-07,9783.18
2411,2017-09-08,9748.88
2412,2017-09-09,9714.58
2413,2017-09-10,9680.279999999999
2414,2017-09-11,9645.98
2415,2017-09-12,9611.68
2416,2017-09-13,9577.380000000001
2417,2017-09-14,9543.08
2418,2017-09-15,9508.779999999999
2419,2017-09-16,9474.48
2420,2017-09-17,9440.18
2421,2017-09-18,9405.880000000001
2422,2017-09-19,9371.58
2423,2017-09-20,9337.279999999999
2424,2017-09-21,9302.98
2425,2017-09-22,9268.68
2426,2017-09-23,9234.38
2427,2017-09-24,9200.08
2428,2017-09-25,9165.779999999999
2429,2017-09-26,9131.48
2430,2017-09-27,9097.18
2431,2017-09-28,9062.88
2432,2017-09-29,9028.58
2433,2017-09-30,9022.686666666666
2434,2017-10-01,9016.793333333333
2435,2017-10-02,9010.9
2436,2017-10-03,9005.006666666666
2437,2017-10-04,8999.113333333333
2438,2017-10-05,8993.22
2439,2017-10-06,8987.326666666666
2440,2017-10-07,8981.433333333334
2441,2017-10-08,8975.54
2442,2017-10-09,8969.646666666667
2443,2017-10-10,8963.753333333334
2444,2017-10-11,8957.86
2445,2017-10-12,8951.966666666667
2446,2017-10-13,8946.073333333334
2447,2017-10-14,8940.18
2448,2017-10-15,8934.286666666667
2449,2017-10-16,8928.393333333333
2450,2017-10-17,8922.5
2451,2017-10-18,8916.606666666667
2452,2017-10-19,8910.713333333333
2453,2017-10-20,8904.82
2454,2017-10-21,8898.926666666666
2455,2017-10-22,8893.033333333333
2456,2017-10-23,8887.14
2457,2017-10-24,8881.246666666666
2458,2017-10-25,8875.353333333334
2459,2017-10-26,8869.460000000001
2460,2017-10-27,8863.566666666668
2461,2017-10-28,8857.673333333334
2462,2017-10-29,8851.78
2463,2017-10-30,8845.886666666667
2464,2017-10-31,8839.993333333334
2465,2017-11-01,8834.1
