agency_cd	site_no	datetime	115575_00010_00001	115575_00010_00001_cd	115576_00010_00002	115576_00010_00002_cd	115577_00010_00003	115577_00010_00003_cd	115578_00400_00001	115578_00400_00001_cd	115579_00400_00002	115579_00400_00002_cd	115581_00400_00008	115581_00400_00008_cd	115582_00095_00001	115582_00095_00001_cd	115583_00095_00002	115583_00095_00002_cd	115584_00095_00003	115584_00095_00003_cd	115585_00300_00001	115585_00300_00001_cd	115586_00300_00002	115586_00300_00002_cd	115587_00300_00003	115587_00300_00003_cd	115588_62625_00001	115588_62625_00001_cd	115589_62625_00002	115589_62625_00002_cd	115590_62625_00003	115590_62625_00003_cd	115591_00036_00003	115591_00036_00003_cd	115592_00052_00001	115592_00052_00001_cd	115593_00052_00002	115593_00052_00002_cd	115594_00052_00003	115594_00052_00003_cd	115595_00020_00001	115595_00020_00001_cd	115596_00020_00002	115596_00020_00002_cd	115597_00020_00003	115597_00020_00003_cd
5s	15s	20d	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	422622122004000	2013-11-09																																												
USGS	422622122004000	2013-11-10																																												
USGS	422622122004000	2013-11-11																																												
USGS	422622122004000	2013-11-12																																												
USGS	422622122004000	2013-11-13																																												
USGS	422622122004000	2013-11-14																																												
USGS	422622122004000	2013-11-15																																												
USGS	422622122004000	2013-11-16																																												
USGS	422622122004000	2013-11-17																																												
USGS	422622122004000	2013-11-18																																												
USGS	422622122004000	2013-11-19																																												
USGS	422622122004000	2013-11-20																																												
USGS	422622122004000	2013-11-21																																												
USGS	422622122004000	2013-11-22																																												
USGS	422622122004000	2013-11-23																																												
USGS	422622122004000	2013-11-24																																												
USGS	422622122004000	2013-11-25																																												
USGS	422622122004000	2013-11-26																																												
USGS	422622122004000	2013-11-27																																												
USGS	422622122004000	2013-11-28																																												
USGS	422622122004000	2013-11-29																																												
USGS	422622122004000	2013-11-30																																												
USGS	422622122004000	2013-12-01																																												
USGS	422622122004000	2013-12-02																																												
USGS	422622122004000	2013-12-03																																												
USGS	422622122004000	2013-12-04																																												
USGS	422622122004000	2013-12-05																																												
USGS	422622122004000	2013-12-06																																												
USGS	422622122004000	2013-12-07																																												
USGS	422622122004000	2013-12-08																																												
USGS	422622122004000	2013-12-09																																												
USGS	422622122004000	2013-12-10																																												
USGS	422622122004000	2013-12-11																																												
USGS	422622122004000	2013-12-12																																												
USGS	422622122004000	2013-12-13																																												
USGS	422622122004000	2013-12-14																																												
USGS	422622122004000	2013-12-15																																												
USGS	422622122004000	2013-12-16																																												
USGS	422622122004000	2013-12-17																																												
USGS	422622122004000	2013-12-18																																												
USGS	422622122004000	2013-12-19																																												
USGS	422622122004000	2013-12-20																																												
USGS	422622122004000	2013-12-21																																												
USGS	422622122004000	2013-12-22																																												
USGS	422622122004000	2013-12-23																																												
USGS	422622122004000	2013-12-24																																												
USGS	422622122004000	2013-12-25																																												
USGS	422622122004000	2013-12-26																																												
USGS	422622122004000	2013-12-27																																												
USGS	422622122004000	2013-12-28																																												
USGS	422622122004000	2013-12-29																																												
USGS	422622122004000	2013-12-30																																												
USGS	422622122004000	2013-12-31																																												
USGS	422622122004000	2014-01-01																																												
USGS	422622122004000	2014-01-02																																												
USGS	422622122004000	2014-01-03																																												
USGS	422622122004000	2014-01-04																																												
USGS	422622122004000	2014-01-05																																												
USGS	422622122004000	2014-01-06																																												
USGS	422622122004000	2014-01-07																																												
USGS	422622122004000	2014-01-08																																												
USGS	422622122004000	2014-01-09																																												
USGS	422622122004000	2014-01-10																																												
USGS	422622122004000	2014-01-11																																												
USGS	422622122004000	2014-01-12																																												
USGS	422622122004000	2014-01-13																																												
USGS	422622122004000	2014-01-14																																												
USGS	422622122004000	2014-01-15																																												
USGS	422622122004000	2014-01-16																																												
USGS	422622122004000	2014-01-17																																												
USGS	422622122004000	2014-01-18																																												
USGS	422622122004000	2014-01-19																																												
USGS	422622122004000	2014-01-20																																												
USGS	422622122004000	2014-01-21																																												
USGS	422622122004000	2014-01-22																																												
USGS	422622122004000	2014-01-23																																												
USGS	422622122004000	2014-01-24																																												
USGS	422622122004000	2014-01-25																																												
USGS	422622122004000	2014-01-26																																												
USGS	422622122004000	2014-01-27																																												
USGS	422622122004000	2014-01-28																																												
USGS	422622122004000	2014-01-29																																												
USGS	422622122004000	2014-01-30																																												
USGS	422622122004000	2014-01-31																																												
USGS	422622122004000	2014-02-01																																												
USGS	422622122004000	2014-02-02																																												
USGS	422622122004000	2014-02-03																																												
USGS	422622122004000	2014-02-04																																												
USGS	422622122004000	2014-02-05																																												
USGS	422622122004000	2014-02-06																																												
USGS	422622122004000	2014-02-07																																												
USGS	422622122004000	2014-02-08																																												
USGS	422622122004000	2014-02-09																																												
USGS	422622122004000	2014-02-10																																												
USGS	422622122004000	2014-02-11																																												
USGS	422622122004000	2014-02-12																																												
USGS	422622122004000	2014-02-13																																												
USGS	422622122004000	2014-02-14																																												
USGS	422622122004000	2014-02-15																																												
USGS	422622122004000	2014-02-16																																												
USGS	422622122004000	2014-02-17																																												
USGS	422622122004000	2014-02-18																																												
USGS	422622122004000	2014-02-19																																												
USGS	422622122004000	2014-02-20																																												
USGS	422622122004000	2014-02-21																																												
USGS	422622122004000	2014-02-22																																												
USGS	422622122004000	2014-02-23																																												
USGS	422622122004000	2014-02-24																																												
USGS	422622122004000	2014-02-25																																												
USGS	422622122004000	2014-02-26																																												
USGS	422622122004000	2014-02-27																																												
USGS	422622122004000	2014-02-28																																												
USGS	422622122004000	2014-03-01																																												
USGS	422622122004000	2014-03-02																																												
USGS	422622122004000	2014-03-03																																												
USGS	422622122004000	2014-03-04																																												
USGS	422622122004000	2014-03-05																																												
USGS	422622122004000	2014-03-06																																												
USGS	422622122004000	2014-03-07																																												
USGS	422622122004000	2014-03-08																																												
USGS	422622122004000	2014-03-09																																												
USGS	422622122004000	2014-03-10																																												
USGS	422622122004000	2014-03-11																																												
USGS	422622122004000	2014-03-12																																												
USGS	422622122004000	2014-03-13																																												
USGS	422622122004000	2014-03-14																																												
USGS	422622122004000	2014-03-15																																												
USGS	422622122004000	2014-03-16																																												
USGS	422622122004000	2014-03-17																																												
USGS	422622122004000	2014-03-18																																												
USGS	422622122004000	2014-03-19																																												
USGS	422622122004000	2014-03-20																																												
USGS	422622122004000	2014-03-21																																												
USGS	422622122004000	2014-03-22																																												
USGS	422622122004000	2014-03-23																																												
USGS	422622122004000	2014-03-24																																												
USGS	422622122004000	2014-03-25																																												
USGS	422622122004000	2014-03-26																																												
USGS	422622122004000	2014-03-27																																												
USGS	422622122004000	2014-03-28																																												
USGS	422622122004000	2014-03-29																																												
USGS	422622122004000	2014-03-30																																												
USGS	422622122004000	2014-03-31																																												
USGS	422622122004000	2014-04-01																																												
USGS	422622122004000	2014-04-02																																												
USGS	422622122004000	2014-04-03																																												
USGS	422622122004000	2014-04-04																																												
USGS	422622122004000	2014-04-05																																												
USGS	422622122004000	2014-04-06																																												
USGS	422622122004000	2014-04-07																																												
USGS	422622122004000	2014-04-08																																												
USGS	422622122004000	2014-04-09																																												
USGS	422622122004000	2014-04-10																																												
USGS	422622122004000	2014-04-11																																												
USGS	422622122004000	2014-04-12																																												
USGS	422622122004000	2014-04-13																																												
USGS	422622122004000	2014-04-14																																												
USGS	422622122004000	2014-04-15																																												
USGS	422622122004000	2014-04-16																																												
USGS	422622122004000	2014-04-17																																												
USGS	422622122004000	2014-04-18																																												
USGS	422622122004000	2014-04-19																																												
USGS	422622122004000	2014-04-20																																												
USGS	422622122004000	2014-04-21																																												
USGS	422622122004000	2014-04-22																																												
USGS	422622122004000	2014-04-23																																												
USGS	422622122004000	2014-04-24																																												
USGS	422622122004000	2014-04-25																																												
USGS	422622122004000	2014-04-26																																												
USGS	422622122004000	2014-04-27																																												
USGS	422622122004000	2014-04-28																																												
USGS	422622122004000	2014-04-29																																												
USGS	422622122004000	2014-04-30																																												
USGS	422622122004000	2014-05-01																																												
USGS	422622122004000	2014-05-02																																												
USGS	422622122004000	2014-05-03																																												
USGS	422622122004000	2014-05-04																																												
USGS	422622122004000	2014-05-05																																												
USGS	422622122004000	2014-05-06																																												
USGS	422622122004000	2014-05-07																																												
USGS	422622122004000	2014-05-08																																												
USGS	422622122004000	2014-05-09																																												
USGS	422622122004000	2014-05-10																																												
USGS	422622122004000	2014-05-11																																												
USGS	422622122004000	2014-05-12																																												
USGS	422622122004000	2014-05-13																																												
USGS	422622122004000	2014-05-14																																												
USGS	422622122004000	2014-05-15																																												
USGS	422622122004000	2014-05-16																																												
USGS	422622122004000	2014-05-17																																												
USGS	422622122004000	2014-05-18																																												
USGS	422622122004000	2014-05-19																																												
USGS	422622122004000	2014-05-20																																												
USGS	422622122004000	2014-05-21																																												
USGS	422622122004000	2014-05-22																																												
USGS	422622122004000	2014-05-23																																												
USGS	422622122004000	2014-05-24																																												
USGS	422622122004000	2014-05-25																																												
USGS	422622122004000	2014-05-26																																												
USGS	422622122004000	2014-05-27																																												
USGS	422622122004000	2014-05-28																																												
USGS	422622122004000	2014-05-29																																												
USGS	422622122004000	2014-05-30																																												
USGS	422622122004000	2014-05-31																																												
USGS	422622122004000	2014-06-01																																												
USGS	422622122004000	2014-06-02																																												
USGS	422622122004000	2014-06-03																																												
USGS	422622122004000	2014-06-04																																												
USGS	422622122004000	2014-06-05	18.8	A	17.5	A	17.8	A	8.2	A	7.8	A	7.9	A	119	A	119	A	119	A							7.10	A	0.60	A	3.12	A			78.7	A	18.4	A	49.1	A	24.2	A	9.7	A	17.2	A
USGS	422622122004000	2014-06-06	19.2	A	17.8	A	18.3	A	8.3	A	7.8	A	8.0	A	119	A	119	A	119	A							7.00	A	0.50	A	3.18	A			77.1	A	21.1	A	50.3	A	24.1	A	10.7	A	17.4	A
USGS	422622122004000	2014-06-07	19.8	A	18.5	A	18.9	A	8.6	A	8.0	A	8.2	A	120	A	119	A	119	A							7.80	A	0.30	A	2.91	A			76.4	A	29.7	A	51.9	A	23.6	A	12.4	A	17.9	A
USGS	422622122004000	2014-06-08	19.5	A	18.4	A	18.9	A	8.6	A	8.0	A	8.4	A	120	A	119	A	120	A							7.40	A	0.10	A	3.26	A			80.7	A	27.2	A	56.5	A	24.9	A	11.6	A	17.6	A
USGS	422622122004000	2014-06-09	19.8	A	18.6	A	19.1	A	8.8	A	8.2	A	8.5	A	120	A	120	A	120	A							9.60	A	0.10	A	3.96	A			83.7	A	29.4	A	58.2	A	24.6	A	12.8	A	18.1	A
USGS	422622122004000	2014-06-10	19.6	A	18.6	A	19.0	A	8.9	A	8.3	A	8.6	A	120	A	119	A	120	A							7.70	A	0.20	A	3.68	A			70.2	A	20.5	A	47.4	A	22.5	A	11.6	A	16.7	A
USGS	422622122004000	2014-06-11	19.8	A	18.5	A	18.9	A	9.1	A	8.6	A	8.8	A	120	A	119	A	120	A							6.70	A	0.20	A	3.98	A			71.2	A	33.0	A	51.9	A	23.2	A	10.0	A	16.0	A
USGS	422622122004000	2014-06-12	19.5	A	18.0	A	18.7	A	9.2	A	8.7	A	9.0	A	120	A	120	A	120	A							11.20	A	5.00	A	8.05	A			77.9	A	41.8	A	57.3	A	17.4	A	7.8	A	14.2	A
USGS	422622122004000	2014-06-13	18.2	A	17.0	A	17.4	A	9.2	A	8.8	A	9.0	A	120	A	119	A	120	A							9.40	A	1.80	A	6.43	A			81.1	A	61.5	A	73.0	A	12.3	A	6.6	A	9.2	A
USGS	422622122004000	2014-06-14	17.6	A	16.5	A	17.0	A	9.3	A	8.9	A	9.1	A	120	A	119	A	119	A							9.50	A	0.60	A	4.52	A			93.7	A	35.3	A	67.6	A	17.0	A	4.3	A	10.8	A
USGS	422622122004000	2014-06-15	17.8	A	16.7	A	17.2	A	9.5	A	9.2	A	9.3	A	120	A	119	A	119	A							9.10	A	0.80	A	5.39	A			77.2	A	43.1	A	64.1	A	15.4	A	8.5	A	11.8	A
USGS	422622122004000	2014-06-16	17.2	A	16.1	A	16.6	A	9.5	A	9.3	A	9.4	A	120	A	119	A	119	A							10.40	A	2.80	A	7.07	A			80.2	A	51.4	A	66.9	A	10.9	A	5.6	A	8.5	A
USGS	422622122004000	2014-06-17	16.2	A	15.1	A	15.6	A	9.6	A	9.4	A	9.4	A	120	A	119	A	119	A							8.30	A	0.60	A	4.39	A			80.1	A	46.9	A	64.5	A	13.6	A	4.5	A	8.8	A
USGS	422622122004000	2014-06-18	16.7	A	15.3	A	15.8	A	9.7	A	9.4	A	9.5	A	121	A	119	A	120	A							7.10	A	0.80	A	3.65	A			91.0	A	37.2	A	64.1	A	19.8	A	4.7	A	12.3	A
USGS	422622122004000	2014-06-19	17.3	A	16.0	A	16.4	A	9.8	A	9.5	A	9.6	A	122	A	119	A	120	A							9.80	A	0.50	A	4.26	A			82.1	A	36.1	A	61.3	A	22.0	A	8.8	A	15.8	A
USGS	422622122004000	2014-06-20	17.7	A	16.4	A	16.8	A	9.8	A	9.6	A	9.6	A	122	A	120	A	121	A							8.00	A	0.90	A	4.37	A			81.0	A	24.1	A	58.7	A	19.8	A	12.1	A	15.5	A
USGS	422622122004000	2014-06-21	17.4	A	16.5	A	17.0	A	9.8	A	9.6	A	9.7	A	123	A	120	A	121	A							8.00	A	0.10	A	3.81	A			83.4	A	31.8	A	55.9	A	21.2	A	9.2	A	15.0	A
USGS	422622122004000	2014-06-22	18.0	A	16.7	A	17.0	A	9.8	A	9.7	A	9.7	A	124	A	120	A	121	A							8.30	A	0.30	A	3.07	A			80.1	A	39.6	A	56.3	A	23.1	A	9.7	A	16.6	A
USGS	422622122004000	2014-06-23	18.9	A	17.5	A	18.0	A	9.9	A	9.7	A	9.8	A	125	A	121	A	123	A							9.50	A	0.10	A	4.52	A			79.9	A	40.2	A	55.4	A	23.2	A	12.3	A	17.9	A
USGS	422622122004000	2014-06-24	18.6	A	17.2	A	17.8	A	9.7	A	9.5	A	9.6	A	123	A	122	A	122	A							7.50	A	0.20	A	3.83	A			75.7	A	38.9	A	58.4	A	21.1	A	11.7	A	16.2	A
USGS	422622122004000	2014-06-25	18.4	A	17.9	A	18.1	A	9.8	A	9.6	A	9.7	A	123	A	120	A	122	A							5.10	A	0.20	A	2.12	A			90.4	A	62.6	A	76.1	A	15.7	A	12.7	A	14.1	A
USGS	422622122004000	2014-06-26	18.3	A	17.5	A	17.9	A	9.8	A	9.5	A	9.7	A	123	A	121	A	122	A							9.30	A	1.10	A	6.19	A			91.7	A	62.1	A	76.0	A	15.2	A	10.9	A	13.2	A
USGS	422622122004000	2014-06-27	18.5	A	17.4	A	17.8	A	9.7	A	9.6	A	9.7	A	122	A	120	A	121	A							8.30	A	0.90	A	4.62	A			80.0	A	51.7	A	66.2	A	18.4	A	11.8	A	15.0	A
USGS	422622122004000	2014-06-28	18.5	A	17.0	A	17.9	A	9.7	A	9.6	A	9.6	A	123	A	120	A	121	A							8.20	A	0.50	A	4.65	A			87.1	A	35.0	A	62.2	A	19.4	A	9.0	A	14.6	A
USGS	422622122004000	2014-06-29	18.6	A	17.5	A	17.9	A	9.8	A	9.5	A	9.7	A	123	A	121	A	122	A							7.30	A	0.30	A	3.77	A			88.1	A	35.7	A	61.2	A	22.7	A	9.4	A	15.9	A
USGS	422622122004000	2014-06-30	18.4	A	17.5	A	17.8	A	9.7	A	9.6	A	9.6	A	122	A	121	A	121	A							4.90	A	0.0	A	2.06	A			83.5	A	37.1	A	58.7	A	26.0	A	11.4	A	18.2	A
USGS	422622122004000	2014-07-01	19.8	A	17.6	A	18.2	A	9.8	A	9.4	A	9.6	A	122	A	120	A	121	A							9.80	A	0.20	A	2.75	A			76.7	A	26.1	A	51.7	A	30.2	A	14.6	A	22.1	A
USGS	422622122004000	2014-07-02	20.7	A	19.4	A	20.0	A	9.8	A	9.6	A	9.8	A	123	A	120	A	121	A							8.30	A	0.80	A	4.64	A			75.8	A	39.8	A	58.8	A	26.2	A	17.6	A	21.9	A
USGS	422622122004000	2014-07-03	21.3	A	19.6	A	20.4	A	9.8	A	9.6	A	9.7	A	123	A	120	A	121	A							8.80	A	0.50	A	4.19	A			80.2	A	31.7	A	59.6	A	27.1	A	14.4	A	20.2	A
USGS	422622122004000	2014-07-04	21.6	A	20.0	A	20.7	A	9.9	A	9.6	A	9.7	A	124	A	120	A	122	A							8.10	A	0.90	A	4.11	A			78.7	A	23.2	A	53.0	A	26.1	A	13.9	A	20.1	A
USGS	422622122004000	2014-07-05	21.6	A	20.6	A	20.8	A	9.8	A	9.4	A	9.6	A	122	A	119	A	120	A							7.30	A	0.30	A	3.54	A			75.4	A	25.3	A	53.5	A	28.3	A	14.0	A	21.1	A
USGS	422622122004000	2014-07-06	22.3	A	21.2	A	21.6	A	9.8	A	9.5	A	9.7	A	121	A	119	A	120	A							8.00	A	0.20	A	3.41	A			76.8	A	33.8	A	53.3	A	28.1	A	15.3	A	22.0	A
USGS	422622122004000	2014-07-07	22.6	A	21.5	A	21.8	A	9.7	A	9.5	A	9.6	A	121	A	119	A	119	A							7.90	A	0.10	A	2.69	A			78.1	A	32.3	A	54.4	A	30.1	A	15.1	A	23.0	A
USGS	422622122004000	2014-07-08	22.7	A	22.1	A	22.4	A	9.7	A	9.3	A	9.6	A	120	A	118	A	119	A							8.30	A	0.0	A	3.02	A			78.2	A	37.2	A	57.7	A	27.9	A	17.8	A	23.1	A
USGS	422622122004000	2014-07-09	23.4	A	22.1	A	22.4	A	9.5	A	9.2	A	9.4	A													9.50	A	0.20	A	2.99	A			75.2	A	36.4	A	58.9	A	29.2	A	17.5	A	23.2	A
USGS	422622122004000	2014-07-10	24.2	A	22.4	A	23.1	A	9.5	A	9.1	A	9.4	A	120	A	118	A	119	A							7.60	A	0.60	A	3.10	A			82.3	A	33.9	A	59.9	A	29.1	A	17.3	A	23.1	A
USGS	422622122004000	2014-07-11	24.1	A	23.2	A	23.5	A	9.5	A	9.3	A	9.3	A	120	A	119	A	119	A							8.90	A	0.50	A	3.59	A			80.7	A	45.5	A	63.7	A	24.6	A	17.9	A	20.8	A
USGS	422622122004000	2014-07-12	23.2	A	22.7	A	22.8	A	9.3	A	9.0	A	9.3	A													5.60	A	0.30	A	2.42	A			86.3	A	36.2	A	59.8	A	28.4	A	16.0	A	22.7	A
USGS	422622122004000	2014-07-13	24.2	A	22.8	A	23.6	A	9.4	A	9.0	A	9.3	A	121	A	118	A	119	A							9.20	A	0.10	A	4.15	A			76.3	A	39.2	A	56.5	A	29.3	A	19.9	A	24.0	A
USGS	422622122004000	2014-07-14	24.0	A	22.8	A	23.3	A	9.3	A	8.9	A	9.3	A	121	A	118	A	119	A							7.60	A	0.10	A	3.48	A			78.0	A	26.9	A	53.3	A	30.4	A	16.7	A	23.3	A
USGS	422622122004000	2014-07-15	24.4	A	23.1	A	23.5	A	9.3	A	8.9	A	9.1	A	120	A	118	A	119	A							7.30	A	0.30	A	2.82	A			80.9	A	38.1	A	56.0	A	30.2	A	17.8	A	24.3	A
USGS	422622122004000	2014-07-16	24.7	A	23.7	A	24.1	A	9.2	A	8.9	A	9.0	A	119	A	118	A	119	A							8.20	A	0.0	A	3.31	A			76.7	A	29.3	A	53.3	A	30.2	A	19.2	A	24.9	A
USGS	422622122004000	2014-07-17	24.8	A	23.5	A	24.1	A	9.0	A	8.6	A	9.0	A	120	A	118	A	119	A							9.10	A	0.40	A	4.39	A			72.9	A	27.4	A	50.1	A	28.8	A	19.7	A	23.7	A
USGS	422622122004000	2014-07-18	24.3	A	23.3	A	23.7	A	9.1	A	8.8	A	8.9	A	119	A	118	A	118	A							8.60	A	0.20	A	3.49	A			76.9	A	13.3	A	47.7	A	28.9	A	14.5	A	21.9	A
USGS	422622122004000	2014-07-19	24.3	A	23.0	A	23.4	A	9.1	A	8.8	A	9.0	A	119	A	118	A	118	A							7.40	A	0.40	A	3.46	A			74.7	A	26.5	A	51.7	A	29.5	A	15.2	A	22.2	A
USGS	422622122004000	2014-07-20	24.7	A	23.5	A	23.9	A	9.2	A	8.8	A	9.0	A	119	A	117	A	118	A							9.70	A	0.70	A	5.16	A			79.1	A	28.3	A	55.1	A	26.2	A	16.3	A	21.5	A
USGS	422622122004000	2014-07-21	23.7	A	22.1	A	22.9	A	9.2	A	8.7	A	9.1	A	120	A	117	A	118	A							9.60	A	0.60	A	4.07	A			82.5	A	43.5	A	57.8	A	24.0	A	16.0	A	19.5	A
USGS	422622122004000	2014-07-22	23.5	A	22.6	A	23.0	A	9.3	A	9.0	A	9.1	A	118	A	116	A	117	A							9.80	A	0.50	A	4.21	A			90.6	A	35.3	A	66.3	A	25.4	A	14.8	A	19.4	A
USGS	422622122004000	2014-07-23	22.8	A	21.5	A	22.0	A	9.5	A	9.1	A	9.3	A	117	A	115	A	116	A							10.10	A	0.90	A	5.23	A			81.4	A	54.4	A	69.6	A	18.3	A	11.3	A	15.8	A
USGS	422622122004000	2014-07-24	21.5	A	19.5	A	20.2	A	9.5	A	8.7	A	9.4	A	120	A	114	A	116	A							9.10	A	0.40	A	4.19	A			80.9	A	26.9	A	58.8	A	21.5	A	7.4	A	13.8	A
USGS	422622122004000	2014-07-25	20.8	A	20.0	A	20.2	A	9.5	A	9.2	A	9.3	A	116	A	114	A	115	A							7.20	A	0.30	A	2.97	A			86.4	A	16.9	A	55.6	A	24.8	A	10.6	A	18.0	A
USGS	422622122004000	2014-07-26	20.8	A	20.2	A	20.4	A	9.3	A	8.8	A	8.9	A	119	A	115	A	117	A							6.70	A	0.20	A	2.71	A			81.3	A	34.6	A	57.1	A	27.1	A	12.2	A	20.1	A
USGS	422622122004000	2014-07-27	21.2	A	20.3	A	20.7	A	9.3	A	8.7	A	9.1	A	119	A	115	A	116	A							4.50	A	0.10	A	2.03	A			77.8	A	37.1	A	61.4	A	23.2	A	15.2	A	19.9	A
USGS	422622122004000	2014-07-28	20.9	A	20.5	A	20.7	A	9.4	A	8.8	A	9.2	A	117	A	113	A	114	A							5.00	A	0.0	A	1.93	A			79.4	A	34.9	A	57.7	A	29.0	A	14.3	A	21.9	A
